P,k,seed,l,Omega_L1,Omega_AC,Omega_true,chi_AC,n_groups,max_group_size,restart_gain
9,13,5,0,26.0,22.485281374238568,17.939687762928436,0.7978413729561762,10,2,1.0000000000000002
9,13,5,1,26.0,24.82842712474619,16.82842712474619,0.6777886911722049,12,2,1.0
9,13,5,2,26.0,22.485281374238568,17.877054302287235,0.7950558414078381,10,2,1.0000000000000002
9,13,5,3,26.0,24.82842712474619,18.47213595499958,0.7439913878631734,12,2,1.0
9,13,5,4,26.0,22.485281374238568,15.716392456756225,0.6989635662181451,10,2,1.0000000000000002
9,13,5,5,26.0,21.31370849898476,17.004953972935176,0.7978411628246289,9,2,1.0549680444071765
9,13,5,6,26.0,23.65685424949238,16.944271909999163,0.7162521158265472,11,2,1.0
9,13,5,7,26.0,22.485281374238568,17.965500422014777,0.7989893532129817,10,2,1.0000000000000002
9,13,5,8,26.0,22.485281374238568,17.99323526565421,0.8002228198162152,10,2,1.0000000000000002
10,13,0,0,26.0,23.65685424949238,15.656854249492378,0.6618316232737638,11,2,1.0
10,13,0,1,26.0,24.82842712474619,18.32455532033676,0.7380473691816305,12,2,1.0
10,13,0,2,26.0,23.65685424949238,19.283731583620884,0.8151435258571907,11,2,1.0
10,13,0,3,26.0,23.65685424949238,15.841619252963778,0.6696418334362313,11,2,1.0
10,13,0,4,26.0,22.485281374238568,17.430708727309096,0.775205274828337,10,2,1.0000000000000002
10,13,0,5,26.0,22.485281374238568,17.873187767932055,0.7948838829479538,10,2,1.0000000000000002
10,13,0,6,26.0,21.31370849898476,18.50155951115891,0.8680591419386353,9,2,1.0
10,13,0,7,26.0,23.65685424949238,15.685608925433431,0.6630471135345481,11,2,1.0
10,13,0,8,26.0,24.82842712474619,18.576491222541478,0.7481944437803921,12,2,1.0
10,13,0,9,26.0,23.65685424949238,18.822702473776793,0.795655342644751,11,2,1.0
10,13,1,0,26.0,23.65685424949238,17.841619252963785,0.7541839276177906,11,2,1.0
10,13,1,1,26.0,21.31370849898476,17.474448819586343,0.819868997477314,9,2,1.0549680444071765
10,13,1,2,26.0,23.65685424949238,17.708203932499366,0.7485443223238077,11,2,1.0
10,13,1,3,26.0,23.65685424949238,18.93404715238445,0.800361998797483,11,2,1.0
10,13,1,4,26.0,22.485281374238568,16.20705986608718,0.7207852815511414,10,2,1.0000000000000002
10,13,1,5,26.0,22.485281374238568,18.892922226992148,0.8402350814536752,10,2,1.0000000000000002
10,13,1,6,26.0,21.31370849898476,18.986172005179196,0.8907962687996586,9,2,1.0
10,13,1,7,26.0,22.485281374238568,17.30056307974579,0.7694172375164083,10,2,1.0000000000000002
10,13,1,8,26.0,23.65685424949238,16.946146553564926,0.716331358972994,11,2,1.0
10,13,1,9,26.0,23.65685424949238,19.074638375981515,0.8063049370307048,11,2,1.0
10,13,2,0,26.0,23.65685424949238,16.934047152384423,0.7158199046159228,11,2,1.0
10,13,2,1,26.0,22.485281374238568,17.106368438378727,0.7607807148892309,10,2,1.0000000000000002
10,13,2,2,26.0,22.485281374238568,17.223039589713544,0.7659694936904822,10,2,1.0000000000000002
10,13,2,3,26.0,24.82842712474619,20.35917360311745,0.8199944966640964,12,2,1.0
10,13,2,4,26.0,24.82842712474619,17.23606797749979,0.6942070027593819,12,2,1.0
10,13,2,5,26.0,22.485281374238568,18.838774329194784,0.8378269329010224,10,2,1.0000000000000002
10,13,2,6,26.0,22.485281374238568,17.925568938969313,0.7972134589121341,10,2,1.0000000000000002
10,13,2,7,26.0,23.65685424949238,15.363395496309906,0.649426814498786,11,2,1.0
10,13,2,8,26.0,22.485281374238568,15.913638956218602,0.7077358157701726,10,2,1.0000000000000002
10,13,2,9,26.0,23.65685424949238,16.935664825658925,0.7158882853590868,11,2,1.0
10,13,3,0,26.0,22.485281374238568,17.981409569829164,0.7996968892917881,10,2,1.0
10,13,3,1,26.0,24.82842712474619,17.23606797749979,0.6942070027593819,12,2,1.0
10,13,3,2,26.0,20.14213562373095,18.924155985007186,0.9395307597229773,8,2,1.0
10,13,3,3,26.0,21.31370849898476,16.322741561692737,0.7658330112974118,9,2,1.0549680444071765
10,13,3,4,26.0,24.82842712474619,14.828427124746192,0.5972358639652561,12,2,1.0
10,13,3,5,26.0,23.65685424949238,18.796691275336336,0.7945558220505868,11,2,1.0
10,13,3,6,26.0,22.485281374238568,18.180339887498956,0.8085440241956771,10,2,1.0000000000000002
10,13,3,7,26.0,23.65685424949238,17.656854249492376,0.7463737174553228,11,2,1.0
10,13,3,8,26.0,23.65685424949238,18.9340471523844,0.8003619987974809,11,2,1.0
10,13,3,9,26.0,22.485281374238568,16.553697633700146,0.7362014892402348,10,2,1.0000000000000002
10,13,4,0,26.0,21.31370849898476,16.76466469488351,0.7865672318677936,9,2,1.0
10,13,4,1,26.0,21.31370849898476,18.629757921980833,0.8740739755762461,9,2,1.0
10,13,4,2,26.0,23.65685424949238,16.47213595499958,0.6962944346395097,11,2,1.0
10,13,4,3,26.0,23.65685424949238,17.152982445082948,0.7250745286834157,11,2,1.0
10,13,4,4,26.0,23.65685424949238,15.089724298507361,0.6378584464090846,11,2,1.0
10,13,4,5,26.0,24.82842712474619,19.23606797749979,0.7747598299663306,12,2,1.0
10,13,4,6,26.0,21.31370849898476,15.015673445023122,0.7045077793823804,9,2,1.0
10,13,4,7,26.0,23.65685424949238,17.283731583620867,0.730601431675631,11,2,1.0
10,13,4,8,26.0,22.485281374238568,17.246415181948386,0.7670090889637537,10,2,1.0000000000000002
10,13,4,9,26.0,21.31370849898476,16.39796472505799,0.7693623437628921,9,2,1.0000000000000002
10,13,5,0,26.0,23.65685424949238,18.81462505710739,0.7953139017843468,11,2,1.0
10,13,5,1,26.0,22.485281374238568,16.758583710731983,0.7453134978302886,10,2,1.0000000000000002
10,13,5,2,26.0,24.82842712474619,16.82842712474619,0.6777886911722049,12,2,1.0
10,13,5,3,26.0,20.14213562373095,16.601126159491564,0.8241989066905369,8,2,1.0
10,13,5,4,26.0,21.31370849898476,16.19187495934733,0.7596929910211825,9,2,1.0
10,13,5,5,26.0,24.82842712474619,16.82842712474619,0.6777886911722049,12,2,1.0
10,13,5,6,26.0,23.65685424949238,20.01034720444859,0.8458583289820947,11,2,1.0
10,13,5,7,26.0,24.82842712474619,20.35917360311745,0.8199944966640964,12,2,1.0
10,13,5,8,26.0,23.65685424949238,16.934047152384416,0.7158199046159225,11,2,1.0
10,13,5,9,26.0,22.485281374238568,16.255644692538258,0.7229460206427474,10,2,1.0000000000000002
1,14,0,0,28.0,23.31370849898476,18.350465887050568,0.7871105486220553,10,2,1.0
1,14,1,0,28.0,23.31370849898476,18.969340509054305,0.8136560732017544,10,2,1.0
1,14,2,0,28.0,23.31370849898476,16.860885324279103,0.7232176436028331,10,2,1.0
1,14,3,0,28.0,20.970562748477143,19.740612848567242,0.9413487413446157,8,2,1.0
1,14,4,0,28.0,25.65685424949238,16.79669127533635,0.6546668236098614,12,2,1.0
1,14,5,0,28.0,22.14213562373095,18.764664694883518,0.8474640844839009,9,2,1.0
2,14,0,0,28.0,24.485281374238568,19.498536939239997,0.7963370582195874,11,2,1.0000000000000002
2,14,0,1,28.0,24.485281374238568,20.138414160513825,0.8224701955723424,11,2,1.0000000000000002
2,14,1,0,28.0,26.82842712474619,15.23606797749979,0.5679076118273904,13,2,1.0
2,14,1,1,28.0,23.31370849898476,17.45281113897178,0.7486072470937772,10,2,1.0
2,14,2,0,28.0,23.31370849898476,20.083635246121716,0.8614517611814653,10,2,1.0
2,14,2,1,28.0,24.485281374238568,17.69660343671131,0.7227445405356969,11,2,1.0
2,14,3,0,28.0,24.485281374238568,18.171732803158733,0.7421492334687875,11,2,1.0000000000000002
2,14,3,1,28.0,24.485281374238568,17.86022280616237,0.7294268966397687,11,2,1.0000000000000002
2,14,4,0,28.0,23.31370849898476,20.323490818037172,0.8717399387112607,10,2,1.0
2,14,4,1,28.0,25.65685424949238,17.46410161513775,0.6806797686619465,12,2,1.0
2,14,5,0,28.0,24.485281374238568,17.747297720956798,0.7248149388076491,11,2,1.0000000000000002
2,14,5,1,28.0,24.485281374238568,18.796189268460637,0.7676525738534689,11,2,1.0000000000000002
3,14,0,0,28.0,24.485281374238568,17.981652813585352,0.7343862028273113,11,2,1.0000000000000002
3,14,0,1,28.0,24.485281374238568,19.373182497877817,0.7912174747667271,11,2,1.0000000000000002
3,14,0,2,28.0,25.65685424949238,18.064495102245992,0.7040806689153405,12,2,1.0
3,14,1,0,28.0,24.485281374238568,17.51365157758408,0.715272628886778,11,2,1.0000000000000002
3,14,1,1,28.0,25.65685424949238,17.595241580617248,0.6857910720276773,12,2,1.0
3,14,1,2,28.0,23.31370849898476,18.67651981999211,0.8010960513127036,10,2,1.0
3,14,2,0,28.0,23.31370849898476,18.19288547366496,0.780351417469992,10,2,1.0
3,14,2,1,28.0,24.485281374238568,18.569970634044193,0.7584136098016017,11,2,1.0000000000000002
3,14,2,2,28.0,22.14213562373095,18.689539074412174,0.844071203971019,9,2,1.0529114668595096
3,14,3,0,28.0,23.31370849898476,18.87912015935337,0.809786232000606,10,2,1.0
3,14,3,1,28.0,24.485281374238568,16.03952967567419,0.6550682195774022,11,2,1.0000000000000002
3,14,3,2,28.0,24.485281374238568,16.036178067965547,0.6549313370291721,11,2,1.0000000000000002
3,14,4,0,28.0,24.485281374238568,18.262100147974877,0.7458399137364532,11,2,1.0000000000000002
3,14,4,1,28.0,24.485281374238568,16.838774329194756,0.6877100602532243,11,2,1.0000000000000002
3,14,4,2,28.0,22.14213562373095,16.082746679045204,0.7263412595941484,9,2,1.0
3,14,5,0,28.0,25.65685424949238,20.831309558117034,0.8119198618641715,12,2,1.0
3,14,5,1,28.0,23.31370849898476,17.806940651970343,0.763797001783126,10,2,1.0
3,14,5,2,28.0,24.485281374238568,18.20473313892747,0.7434969956310576,11,2,1.0000000000000002
4,14,0,0,28.0,24.485281374238568,18.036699809419794,0.736634369593014,11,2,1.0000000000000002
4,14,0,1,28.0,24.485281374238568,16.94427190999916,0.6920186724023744,11,2,1.0000000000000002
4,14,0,2,28.0,23.31370849898476,18.19187495934734,0.7803080732582524,10,2,1.0
4,14,0,3,28.0,24.485281374238568,17.96779046086875,0.733820052391679,11,2,1.0000000000000002
4,14,1,0,28.0,23.31370849898476,17.90611435520976,0.7680508811367147,10,2,1.0
4,14,1,1,28.0,23.31370849898476,17.89955830515426,0.7677696710471323,10,2,1.0000000000000002
4,14,1,2,28.0,25.65685424949238,19.152982445082927,0.74650548577918,12,2,1.0
4,14,1,3,28.0,23.31370849898476,17.672470936647095,0.7580291628599833,10,2,1.0
4,14,2,0,28.0,28.0,18.0,0.6428571428571429,14,1,1.0
4,14,2,1,28.0,25.65685424949238,16.06449510224597,0.6261287898364939,12,2,1.0
4,14,2,2,28.0,23.31370849898476,19.121608243523216,0.8201873264545579,10,2,1.0
4,14,2,3,28.0,25.65685424949238,18.958993304605738,0.7389445767686365,12,2,1.0
4,14,3,0,28.0,25.65685424949238,19.656854249492383,0.7661443627634629,12,2,1.0
4,14,3,1,28.0,25.65685424949238,17.300563079745764,0.6743057005941426,12,2,1.0
4,14,3,2,28.0,23.31370849898476,19.535918534060293,0.8379584284032299,10,2,1.0
4,14,3,3,28.0,26.82842712474619,18.82842712474619,0.7018088327429041,13,2,1.0
4,14,4,0,28.0,23.31370849898476,17.335815326015016,0.7435889200883651,10,2,1.0
4,14,4,1,28.0,24.485281374238568,19.893059731340628,0.812449709165707,11,2,1.0000000000000002
4,14,4,2,28.0,26.82842712474619,16.47213595499958,0.6139806809548628,13,2,1.0
4,14,4,3,28.0,24.485281374238568,18.48248315944816,0.7548405459164514,11,2,1.0000000000000002
4,14,5,0,28.0,25.65685424949238,19.15298244508296,0.7465054857791812,12,2,1.0
4,14,5,1,28.0,25.65685424949238,17.404918347287676,0.6783730451924764,12,2,1.0
4,14,5,2,28.0,25.65685424949238,19.283731583620884,0.751601556297667,12,2,1.0
4,14,5,3,28.0,23.31370849898476,20.87912015935339,0.8955726696275118,10,2,1.0
5,14,0,0,28.0,25.65685424949238,19.04862717754105,0.7424381411808475,12,2,1.0
5,14,0,1,28.0,25.65685424949238,17.152982445082955,0.6685536067003353,12,2,1.0
5,14,0,2,28.0,24.485281374238568,16.536631057245565,0.6753702685501531,11,2,1.0000000000000002
5,14,0,3,28.0,26.82842712474619,19.23606797749979,0.7170031954559383,13,2,1.0
5,14,0,4,28.0,24.485281374238568,16.485281374238568,0.6732731032277639,11,2,1.0000000000000002
5,14,1,0,28.0,23.31370849898476,18.896711476361386,0.8105407802102476,10,2,1.0
5,14,1,1,28.0,25.65685424949238,15.685608925433417,0.6113613451167248,12,2,1.0
5,14,1,2,28.0,23.31370849898476,16.74206608096478,0.7181211038001031,10,2,1.0000000000000002
5,14,1,3,28.0,23.31370849898476,17.00876701224513,0.7295607652032627,10,2,1.0
5,14,1,4,28.0,25.65685424949238,18.90104654287824,0.7366860472870402,12,2,1.0
5,14,2,0,28.0,25.65685424949238,18.868176311965136,0.7354048991543242,12,2,1.0
5,14,2,1,28.0,26.82842712474619,18.35917360311745,0.684317925823657,13,2,1.0
5,14,2,2,28.0,24.485281374238568,18.079285684768507,0.7383736134553908,11,2,1.0000000000000002
5,14,2,3,28.0,23.31370849898476,18.543819271295483,0.795404097640794,10,2,1.0
5,14,2,4,28.0,22.14213562373095,17.878539262193385,0.8074442125190474,9,2,1.0
5,14,3,0,28.0,25.65685424949238,19.019576715038482,0.7413058721107552,12,2,1.0
5,14,3,1,28.0,23.31370849898476,18.800477614911134,0.8064130001337985,10,2,1.0
5,14,3,2,28.0,24.485281374238568,17.940916459480377,0.7327224950069946,11,2,1.0000000000000002
5,14,3,3,28.0,23.31370849898476,18.422817662015397,0.7902139491371635,10,2,1.0
5,14,3,4,28.0,25.65685424949238,18.010347204448607,0.7019702037246028,12,2,1.0
5,14,4,0,28.0,24.485281374238568,19.32998183453931,0.7894531224328406,11,2,1.0000000000000002
5,14,4,1,28.0,25.65685424949238,17.84161925296378,0.6953938732889196,12,2,1.0
5,14,4,2,28.0,23.31370849898476,17.721349351738326,0.7601257154137462,10,2,1.0
5,14,4,3,28.0,25.65685424949238,19.15298244508295,0.746505485779181,12,2,1.0
5,14,4,4,28.0,25.65685424949238,21.18760072786361,0.8258066449546443,12,2,1.0
5,14,5,0,28.0,25.65685424949238,15.812559200041264,0.6163093513443534,12,2,1.0
5,14,5,1,28.0,20.970562748477143,18.777336166524687,0.8954140330777854,8,2,1.0
5,14,5,2,28.0,24.485281374238568,16.86271243737493,0.6886877132282626,11,2,1.0000000000000002
5,14,5,3,28.0,24.485281374238568,18.216743161471996,0.7439874953055748,11,2,1.0000000000000002
5,14,5,4,28.0,25.65685424949238,17.40491834728767,0.6783730451924762,12,2,1.0
6,14,0,0,28.0,24.485281374238568,18.284695155040854,0.7467627133041048,11,2,1.0000000000000002
6,14,0,1,28.0,26.82842712474619,18.576491222541474,0.6924182001488548,13,2,1.0
6,14,0,2,28.0,25.65685424949238,17.038657217294663,0.6640976735342281,12,2,1.0
6,14,0,3,28.0,25.65685424949238,20.796691275336336,0.8105705817675524,12,2,1.0
6,14,0,4,28.0,24.485281374238568,19.62511840008253,0.8015067542058346,11,2,1.0000000000000002
6,14,0,5,28.0,23.31370849898476,18.115188136853156,0.7770187286009009,10,2,1.0
6,14,1,0,28.0,24.485281374238568,17.955674271324064,0.7333252167653491,11,2,1.0000000000000002
6,14,1,1,28.0,24.485281374238568,19.981409569829154,0.8160579927356676,11,2,1.0000000000000002
6,14,1,2,28.0,23.31370849898476,16.890194727348543,0.7244748182419823,10,2,1.0
6,14,1,3,28.0,24.485281374238568,17.43464718669237,0.7120460214533493,11,2,1.0000000000000002
6,14,1,4,28.0,26.82842712474619,18.35917360311745,0.684317925823657,13,2,1.0
6,14,1,5,28.0,25.65685424949238,20.935664825658925,0.8159872064625046,12,2,1.0
6,14,2,0,28.0,24.485281374238568,18.375431313622354,0.7504684562439007,11,2,1.0000000000000002
6,14,2,1,28.0,25.65685424949238,17.30056307974577,0.6743057005941429,12,2,1.0
6,14,2,2,28.0,26.82842712474619,17.23606797749979,0.6424554036416643,13,2,1.0
6,14,2,3,28.0,24.485281374238568,20.170115129884202,0.8237648904907242,11,2,1.0000000000000002
6,14,2,4,28.0,26.82842712474619,16.576491222541474,0.6178704083345808,13,2,1.0
6,14,2,5,28.0,24.485281374238568,18.07527466102141,0.7382097997876697,11,2,1.0000000000000002
6,14,3,0,28.0,26.82842712474619,16.35917360311745,0.609770134009383,13,2,1.0
6,14,3,1,28.0,24.485281374238568,18.796189268460658,0.7676525738534697,11,2,1.0000000000000002
6,14,3,2,28.0,23.31370849898476,18.54428168341028,0.795423931984816,10,2,1.0000000000000002
6,14,3,3,28.0,23.31370849898476,16.963309861404106,0.7276109616856026,10,2,1.0
6,14,3,4,28.0,23.31370849898476,17.541415780388796,0.7524077853659649,10,2,1.0000000000000002
6,14,3,5,28.0,25.65685424949238,18.944271909999152,0.7383707965825141,12,2,1.0
6,14,4,0,28.0,23.31370849898476,18.377783024691084,0.7882822685842271,10,2,1.0502525316941673
6,14,4,1,28.0,23.31370849898476,18.14288184549777,0.7782066009055503,10,2,1.0502525316941673
6,14,4,2,28.0,24.485281374238568,18.225707621483387,0.7443536115806699,11,2,1.0478480462342754
6,14,4,3,28.0,24.485281374238568,18.422389999381373,0.7523862894532191,11,2,1.0000000000000002
6,14,4,4,28.0,24.485281374238568,17.816308595704914,0.7276334024263977,11,2,1.0000000000000002
6,14,4,5,28.0,24.485281374238568,18.51979956112067,0.7563645799310971,11,2,1.0478480462342754
6,14,5,0,28.0,25.65685424949238,18.83130955811703,0.7339679827853256,12,2,1.0
6,14,5,1,28.0,28.0,18.0,0.6428571428571429,14,1,1.0
6,14,5,2,28.0,24.485281374238568,17.491712670038048,0.714376624989142,11,2,1.0000000000000002
6,14,5,3,28.0,25.65685424949238,17.829977172931706,0.6949401122814762,12,2,1.0
6,14,5,4,28.0,24.485281374238568,18.016027852609852,0.7357901090556738,11,2,1.0
6,14,5,5,28.0,24.485281374238568,18.409066230867595,0.7518421352607417,11,2,1.0000000000000002
7,14,0,0,28.0,23.31370849898476,15.683238505927571,0.6727045809383149,10,2,1.0
7,14,0,1,28.0,22.14213562373095,17.60444984161269,0.7950655772673088,9,2,1.0
7,14,0,2,28.0,23.31370849898476,20.19238210043804,0.8661162637989299,10,2,1.0
7,14,0,3,28.0,25.65685424949238,17.909641085620716,0.698045088125917,12,2,1.0
7,14,0,4,28.0,24.485281374238568,17.659736682863226,0.7212388705258406,11,2,1.0000000000000002
7,14,0,5,28.0,25.65685424949238,18.35917360311746,0.7155660403488746,12,2,1.0
7,14,0,6,28.0,28.0,16.0,0.5714285714285714,14,1,1.0
7,14,1,0,28.0,24.485281374238568,18.658404297677905,0.7620253168627569,11,2,1.0
7,14,1,1,28.0,22.14213562373095,17.242178461618412,0.7787044011752424,9,2,1.0
7,14,1,2,28.0,26.82842712474619,21.23606797749979,0.7915509872702122,13,2,1.0
7,14,1,3,28.0,25.65685424949238,18.064495102245978,0.7040806689153399,12,2,1.0
7,14,1,4,28.0,24.485281374238568,19.61791457731109,0.8012125438734583,11,2,1.0000000000000002
7,14,1,5,28.0,23.31370849898476,18.20852289704235,0.7810221568925971,10,2,1.0
7,14,1,6,28.0,23.31370849898476,18.928437849249086,0.8119016264646769,10,2,1.0
7,14,2,0,28.0,25.65685424949238,20.94427190999916,0.8163226756613602,12,2,1.0
7,14,2,1,28.0,23.31370849898476,16.930171006237153,0.7261895295196991,10,2,1.0
7,14,2,2,28.0,25.65685424949238,16.857845879539717,0.6570503817658492,12,2,1.0
7,14,2,3,28.0,22.14213562373095,17.632565555242238,0.7963353605487107,9,2,1.0
7,14,2,4,28.0,26.82842712474619,16.32455532033676,0.6084797757405317,13,2,1.0
7,14,2,5,28.0,25.65685424949238,16.944271909999166,0.660418917503669,12,2,1.0
7,14,2,6,28.0,24.485281374238568,18.233345472033868,0.744665547981716,11,2,1.0
7,14,3,0,28.0,24.485281374238568,18.142823143804723,0.7409685380578527,11,2,1.0000000000000002
7,14,3,1,28.0,26.82842712474619,19.23606797749979,0.7170031954559383,13,2,1.0
7,14,3,2,28.0,26.82842712474619,18.47213595499958,0.6885284727691368,13,2,1.0
7,14,3,3,28.0,24.485281374238568,16.480441053078778,0.673075420338774,11,2,1.0000000000000002
7,14,3,4,28.0,25.65685424949238,17.685608925433385,0.6893132241955693,12,2,1.0
7,14,3,5,28.0,23.31370849898476,18.33258794672497,0.7863437062157357,10,2,1.0
7,14,3,6,28.0,24.485281374238568,19.52326556076948,0.7973469964413104,11,2,1.0000000000000002
7,14,4,0,28.0,22.14213562373095,17.49703373138,0.7902143690524351,9,2,1.0
7,14,4,1,28.0,24.485281374238568,18.259148956821605,0.7457193845455419,11,2,1.0000000000000002
7,14,4,2,28.0,25.65685424949238,17.13936333612259,0.6680227891329152,12,2,1.0
7,14,4,3,28.0,24.485281374238568,15.87902505575213,0.6485130725293097,11,2,1.0000000000000002
7,14,4,4,28.0,25.65685424949238,19.404918347287666,0.7563249242713218,12,2,1.0
7,14,4,5,28.0,25.65685424949238,15.464101615137764,0.6027278895831012,12,2,1.0
7,14,4,6,28.0,24.485281374238568,20.51403605017962,0.8378109173686208,11,2,1.0000000000000002
7,14,5,0,28.0,26.82842712474619,18.576491222541478,0.6924182001488549,13,2,1.0
7,14,5,1,28.0,22.14213562373095,19.45254510998106,0.8785306639135879,9,2,1.0529114668595096
